"id","schema","name","aliases","birth_date","countries","addresses","identifiers","sanctions","phones","emails","dataset","first_seen","last_seen","last_change"
"my-ale-a4f6c26efa3441fdfe5b58fddf59e45668716b2f","LegalEntity","FNZ Capital Limited","","","","","","2012-07-13","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-a648546153bf780ad4471e9eb5e4bdd1c3b0b582","LegalEntity","Instagroup Resources (JM0531870-X)","","","","","","2016-05-27","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-a6f1844255e4bcc69332d826c522496d30eb5fa0","LegalEntity","Highway Group Resources","","","","","","2016-02-25","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-a712b3220709b10a6821306eaba57b87e77a9fea","LegalEntity","YunikonFX","","","","","","2023-09-14","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-a72e95bf47818de39dd860629dba1be2e2e4f378","LegalEntity","Program 10 Bulan Forex Trading","","","","","","2012-07-13","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-a74c70a92d0e05aa30565ff0fcb1aaf92db1819c","LegalEntity","FE Brands (M) Sdn Bhd (1000656-H)","","","","","","2012-07-13","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-a786dccea20150319083d9f94fecf778d8eded8a","LegalEntity","NordFX","","","","","","2023-09-14","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-a788f32bb16190909b8f2a95f8ff4d994ab7dbcd","LegalEntity","Rimbun Tekad Realty Sdn Bhd (966604-D)","","","","","","2014-07-25","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-a8464fcf7c356016457fd4b8af6fbc11990b5018","LegalEntity","Great Access Sdn Bhd (517965-X)","","","","","","2012-07-13","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-a85949e27087221ba1b587be747000d6d996392f","LegalEntity","Applikasi Duit","","","","","","2017-09-19","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-a90913f0e4dde3930607dd498bcce830e2a7c6ba","LegalEntity","Bespoke Holdings","","","","","","2023-09-14","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-a9240cd80126a175aabe9fcf61764159c77fec10","LegalEntity","Bitclub Network","","","","","","2017-08-28","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-ab0bfec6559ea561a0050d452d0892ae37cf37f0","LegalEntity","ASNB Investment (not related to Amanah Saham Nasional Berhad)","","","","","","2023-12-06","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-10-02T20:56:06"
"my-ale-ab3a42128418eea35862fec81909e4ed10a1fe79","LegalEntity","GTGVIP","","","","","","2017-07-31","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-ac3e1850b3e81e05716cc25038a8484933c684c5","LegalEntity","Gold Bullion World Sdn Bhd (1018604-A)","","","","","","2013-07-22","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-ac5dab63866c0f0ea5f679b4286a18689289354d","LegalEntity","Amethyst Gold Creation Sdn Bhd (951063-K)","","","","","","2013-11-12","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-ad9620d401caffc16d606073b9df747bbf1901f1","LegalEntity","Rising Premium Sdn Bhd (285572-P)","","","","","","2015-05-14","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-adfc0ef8857d1ef32d2980eeaa0ed71954ee424b","LegalEntity","Smart Trade Entrepreneur (002459702D )","","","","","","2017-06-22","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-aee2f9e9521b1e2f67fbcc90cf9c39c3a94e2fe2","LegalEntity","AVAPartner AVATrade","","","","","","2024-06-24","","","Malaysia Financial Consumer Alert List","2024-06-24T12:40:33","2025-01-07T20:56:03","2024-06-24T12:40:33"
"my-ale-af1653e7c75d2c71696c7cd487aafa4143450650","LegalEntity","WSL Merchants Pte Ltd","","","","","","2012-10-16","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-b00c164f88b619a220a6b3eacb0cf0d57f1dc8c8","LegalEntity","HiFX Asia (HiFX)","","","","","","2016-02-25","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-b05892f3adc679d6a178e4389f398eff01e77245","LegalEntity","Instaforex","","","","","","2012-07-13","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-b05d20334daecfbe0b26adfedb86f868a7351f6e","LegalEntity","Najmuldin Exchanger (NE) Nusantara Global Network Collecting agent of Najmuldin Exchanger: Global Traders (002288216-X)","","","","","","2023-03-03","","","Malaysia Financial Consumer Alert List","2024-11-27T20:56:06","2025-01-07T20:56:03","2024-11-27T20:56:06"
"my-ale-b0b30546fb55670d2fba84620b80598806a6354f","LegalEntity","Zenith Gold International Limited (ZGI)","","","","","","2016-02-25","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-b25be63fef4b002705562bc88675f71b9df5dbdb","LegalEntity","E-Qirad Sdn Bhd (595699-D)","","","","","","2013-03-28","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-b32a278d8f81ece9992848c9903f4c45fccc2a90","LegalEntity","Ace Global Sales & Services","","","","","","2013-04-02","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-b3f404b6f53e7fb8e6aef73f6b53e1c1e4746910","LegalEntity","Inter Pasicfic Soyy Enterprise","","","","","","2015-04-10","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-b40eb76244f39650d5a23cefd673a352cdc2ec4c","LegalEntity","Euro Trade (M) Co","","","","","","2021-03-15","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-b4b17360c886f50fde15857a8002379ce0d3101d","LegalEntity","WMS Capital Ltd (Labuan)","","","","","","2017-08-28","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-b4e9b3ff37f6064b810a4658066ee652fa9a0ece","LegalEntity","i-Rakyat Trade","","","","","","2020-06-22","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-b5512d7163a373dd7480c2be7c1822a7e366365e","LegalEntity","TF International W1212 KL Team","","","","","","2017-06-22","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-b61d627cb840cd2a31f31b6d45e7310110ef4e76","LegalEntity","SFX Management (KT0339697-V)","","","","","","2017-08-28","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-b663b58938c7237039584d54d142491270f532ef","LegalEntity","Pelaburan Berdaya","","","","","","2023-12-06","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-b67d533d780550d5ef9bd508a0c2b905f52d7fc6","LegalEntity","Noor Investment Scheme Malaysia (not related to Noor Investment in Kuwait)","","","","","","2021-10-15","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-b69408ddde340bed3d66ab72a4d61f3ce13ad7f6","LegalEntity","Omega Pinnacle Ltd (Labuan)","","","","","","2017-08-28","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-b83be96e6416f789c8d22ab85a66521e3ab82c6e","LegalEntity","Royale Team Groups","","","","","","2013-05-02","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-b890dce0fe16eb68f3a809854417f3e8a6fc6237","LegalEntity","Zness.com","","","","","","2013-09-25","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-b8aadc380a56f7b59944e9f7c1ef120e429d2cc0","LegalEntity","Megah Mewah Trading (SA0295909-A)","","","","","","2014-10-20","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-b8c75a13a2c2ba7ffd4f3c83528d201819fcb35a","LegalEntity","OCI Venture Sdn Bhd (1039926H)","","","","","","2015-12-23","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-b94dc9b1077204f6f06ef149400045614d1cbaa2","LegalEntity","Real Ingenious Sdn Bhd (926598-U)","","","","","","2012-07-13","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-bacf59007f50a2e46947057d38c963d954d43984","LegalEntity","i-Rakya Trader","","","","","","2020-06-22","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-bb41f269b0760b0b531702f346004191916d2176","LegalEntity","Meccafund Family Malaysia","","","","","","2014-04-04","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-bc1273fffb7ff248603c484d82cb7c31d5014441","LegalEntity","TF International Group","","","","","","2017-06-22","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-bc3bf0361af4eb91f9e2ec6c285bef0394c30b61","LegalEntity","Ecofuturefund","","","","","","2013-09-25","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-bc5885a74b75fd46ae9da9c9008005c34d8fb2cb","LegalEntity","Madinah Mining","","","","","","2022-03-10","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-bda5a2836ef026e30d7bb29b11c7ba931704d2ea","LegalEntity","Pegasus Bullion","","","","","","2014-04-04","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-bdc91319bc91a023f5ccd742cebe28e4029d1622","LegalEntity","IPG Capital","","","","","","2018-04-24","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-bead41baae70a5a75eac49eda0bf77f0e49ecf68","LegalEntity","Maza Network Sdn Bhd (1006389-H)","","","","","","2013-11-12","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-beb8148b25283db905b1a783ee62eb0b4abd28a1","LegalEntity","Ajuwah Consultancy","","","","","","2015-05-21","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-bee2ad263e567cea6ba635064400cca4ca044218","LegalEntity","RM20segera.com","","","","","","2014-07-25","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-bf77e39ac054b744c4146b858b0211d42e8516a7","LegalEntity","Vanguard Financial Services","","","","","","2021-08-06","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-bf8d0357ed1b33154a99a57a6a3079e87fb5651c","LegalEntity","Ecobit","","","","","","2017-06-23","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-bfcf249a387d7231e3a22617ba862da8ffea399b","LegalEntity","JTGold","","","","","","2012-07-13","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-bff88ca162207ca7cd550764cbcd9043d208d003","LegalEntity","ZEMC Sdn Bhd (1216874-A)","","","","","","2017-06-22","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-c01bd296b9f05479d7af02ad0a19a290f5030b4a","LegalEntity","NGR Asia Group Sdn Bhd (1138129-M)","","","","","","2017-06-29","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-c039f8cb74e06ed7a13f51aa594d559be52d780a","LegalEntity","TG Reliance Sdn Bhd (1086255-A)","","","","","","2015-09-01","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-c0dce24fea7604b5bca6e90ed082a68f0df4b38c","LegalEntity","Classic FX Venture","","","","","","2017-07-31","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-c11a01b21b4aa3965ba1c46c7145833974e30615","LegalEntity","Rowther Technologies MSC Sdn Bhd (727979-T)","","","","","","2012-07-13","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-c14568ab8b2ac7e2602e515187a81d01a62edbc4","LegalEntity","Holiday Express Asia","","","","","","2013-09-25","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-c1a8f526c83620c8dc3744e3eb2fe52e1e80f10e","LegalEntity","MMM Malaysia","","","","","","2017-08-28","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-c2195d24d5a8c6bdf315a462a49e4af948621511","LegalEntity","BSG- Buat.Simpan.Ganda","","","","","","2017-12-06","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-c2678943acf880703f5c1033ab65ca8d3a6881d7","LegalEntity","YDS Corporate Line Sdn Bhd (877697-P)","","","","","","2013-05-02","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-c29e996c5a7c6f4c7fc991f429951f9aa7bee9a5","LegalEntity","Quantum Capital Program","","","","","","2014-12-30","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-c385fe23b569fa0d4315de19b59aff25ebf18729","LegalEntity","New Tycoon Plus","","","","","","2021-01-29","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-c3bf1b49b5e011a32c27a47d06e9f94b10f5fa5a","LegalEntity","Millenium Capital Trading","","","","","","2023-12-06","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-c3e1c7537b430bdbebf3b75cdaf2db88324a7ed6","LegalEntity","(AAA) Labur Saham Syariah (AAA) Asri Ahmad Academy Salam Mohd Asri Ahmad (SMAA) (Not related to Asri Ahmad Academy Sdn Bhd)","","","","","","2024-04-19","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-10-02T20:56:06"
"my-ale-c4cd2137cf12b3029187d93b134465ac082e7537","LegalEntity","Westrank Equity Sdn Bhd (1046449-A)","","","","","","2013-09-25","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-c4fe76eaa84f9c18c00d5135e000bdad60daf132","LegalEntity","Jalur Gemilang Maju Enterprise (SA 0412058 - U)","","","","","","2017-09-19","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-c539b61c21e59d5328a71b3e372e71aa9983ddd8","LegalEntity","FBS Malaysia","","","","","","2017-07-31","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-06-24T12:40:33"
"my-ale-c5959caf7d8cdc198826f8b8364d31cafa160d70","LegalEntity","Monies Bank","","","","","","2021-08-06","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-c602f8cbca1b3195df790f25ac3fac9b0cd268f1","LegalEntity","Project Tebus Nilai IQD Investment Scheme","","","","","","2018-08-06","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-c62f31a1ab08dff49fcba81a48a837de5b191389","LegalEntity","Syarikat GECS Ltd","","","","","","2012-07-13","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-c63efec211fa9bcd992b97107bf8e6c1e11a4377","LegalEntity","Verger Management Services","","","","","","2014-07-25","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-c6998736f1529c07d1ba4207100873ab6b818c8e","LegalEntity","Slimberry Extreme Team","","","","","","2012-07-13","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-c69ba7b3ed624f5e6159b198c59ef9be90675667","LegalEntity","Munics Bank","","","","","","2021-08-06","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-c82a0066b496916ee4eba7419919b7eaa2487dfa","LegalEntity","Ajuwah Agencies Sdn Bhd (966604-D)","","","","","","2014-07-25","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-c8dd95ef2a249ee5ffb00869b07acac24085ce16","LegalEntity","Mtrade Royal Investment Scheme","","","","","","2020-02-07","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-c8e00e6feaf11b221d192577125712c5a9e1fe7d","LegalEntity","Ascada Kiraana Sdn Bhd (1225011A)","","","","","","2017-12-06","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-c9da7e8ccc07c02d99e4ea6ec62c9a4f5ce7b7a5","LegalEntity","Infinity Star International Sdn Bhd (851864-T)","","","","","","2013-09-25","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-cc1e59d20e49e0aacb832715a3ef21ec4ed248ba","LegalEntity","Ahmad Zulkhairi Associates PLT (LLP0009065)","","","","","","2017-06-22","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-cc42f80e2c35432526496094325deaa73094eadb","LegalEntity","Doo Prime Malaysia Berhad Investment Scheme","","","","","","2021-03-15","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-cd2e6a1e6fd13192d26ecca9b57df94d5d115b0a","LegalEntity","Perubatan Islam Seiring Syariat Al-Ikhlas","","","","","","2013-07-22","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-cd7236ab182137dafa8559883baacd5fc29a6fc7","LegalEntity","Madinah Mining Group Investment Pte Ltd","","","","","","2022-03-10","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-cd80127818f571d37078163e3d368e44c1596683","LegalEntity","Kazuki Coin","","","","","","2018-05-30","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-ce50ae6259c60f877e8721465f25390758be94db","LegalEntity","Rejab Trading (TR0115248-A)","","","","","","2014-07-25","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-ce8dde6db2e23407c5283d7567428fbf479e373d","LegalEntity","Questra World (QW)","","","","","","2017-08-28","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-cfe50845e3d79a5812ebda7df3972b53bb6d4948","LegalEntity","GCMAsia","","","","","","2018-01-17","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-cffbaabb657cb4c97a6c76a66ed2d31a011111f6","LegalEntity","Pancar Mayang Sdn Bhd (527196-H)","","","","","","2012-07-13","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-d00a1d8da6820114c74e506a31c65a1791b51400","LegalEntity","HF Markets HF Markets (SV) Pty Ltd","","","","","","2024-06-24","","","Malaysia Financial Consumer Alert List","2024-06-24T12:40:33","2025-01-07T20:56:03","2024-06-24T12:40:33"
"my-ale-d1487b9fd4a875e34d48c0704933a22ccf1e382b","LegalEntity","Sanabil Investment","","","","","","2017-07-31","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-d2e704a5696d42e7e71fbb8ca2397d7374d9c3d5","LegalEntity","Century Dynasty Resources Sdn Bhd (980031-K)","","","","","","2017-08-28","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-d2ef84f832dbb70cc1a4c266d859b86e604c9122","LegalEntity","Ajuwah Realty Sdn Bhd (966604-D)","","","","","","2014-07-25","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-d3128d92e1f9a52fa7aa3c4e1efc66862ddec29d","LegalEntity","Etoro Investment","","","","","","2024-06-24","","","Malaysia Financial Consumer Alert List","2024-06-24T12:40:33","2025-01-07T20:56:03","2024-06-24T12:40:33"
"my-ale-d36bf7190fe67d7f4b37b08c40112ec060494060","LegalEntity","Toga Capital Sdn Bhd (1132072-MD)","","","","","","2017-08-28","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-d3bf58aa2d4e1cabeee609efc12b3b3be8cbaa33","LegalEntity","Marco Robinson Sdn Bhd","","","","","","2017-05-17","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-d460204fb342ca5ae3a59ff324170408b44f4a5a","LegalEntity","Zill Akasha Gemilang Enterprise","","","","","","2015-04-10","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-d498491bcc5394672d61c18980c89e0a0b2ff788","LegalEntity","GGF Golden House Sdn Bhd (803753-W)","","","","","","2012-07-13","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-d5fa08608c8ef1308544b6efd7c2c4bef36e3de0","LegalEntity","Jihadfarisha Ventures","","","","","","2017-05-17","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-d60061b5a1c137829b6e9df008b59411a76993c7","LegalEntity","Berkat FD Sdn Bhd","","","","","","2017-05-17","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-d64a01186f3d052472b6b6b52fa0e5325cdc5b8f","LegalEntity","AE Group Holding Pte. Ltd. (201322498-D)","","","","","","2015-05-14","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-d6b6e0cab9102b4cf641176f1f137f253d07f1b5","LegalEntity","Ashnik Trading (002369914-W)","","","","","","2015-12-23","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-d72d41612dc83edb3c3ddf86b07d224fe6be1bda","LegalEntity","My Cameron Hills Sdn Bhd","","","","","","2015-05-21","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-d73409ec680ca8ef274d7697c8678f6bae6d4640","LegalEntity","Deet Investment Scheme","","","","","","2022-09-29","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-d82939e1dbbec0aebcd6d31038f194a594240aab","LegalEntity","Tü-E Capital Berhad (806096-H)","","","","","","2018-03-13","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-d851ab9a00962e2b1083dce37c0f6975f48f8ce1","LegalEntity","Hexa Commerce Sdn Bhd (645798-X)","","","","","","2012-07-13","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-d87e24878647d67fb4d216b2134775ffb009ee42","LegalEntity","World Dirham Berhad (970807-X)","","","","","","2013-07-22","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-d90e70d8cebb960b6d6a13f11c663e0a36b3605f","LegalEntity","Sri Perkasa Emas Trading","","","","","","2012-07-13","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-d96e31a2a8855d98276a0170b06e26b068b17e91","LegalEntity","Qinur Enterprise","","","","","","2017-08-28","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
